2025-07-23 13:02:13.172 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Locator is loaded and visible: Locator@#user-name
2025-07-23 13:02:13.223 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Successfully entered text 'standard_user' into element: Locator@#user-name
2025-07-23 13:02:13.224 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Successfully entered text 'invaliduser' into element: Locator@#user-name
2025-07-23 13:02:13.224 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Entering password: secret_sauce
2025-07-23 13:02:13.224 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Attempting to enter text 'secret_sauce' into element with locator: Locator@#password
2025-07-23 13:02:13.224 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Entering password: wrongpass
2025-07-23 13:02:13.224 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Waiting for locator to load and become visible: Locator@#password
2025-07-23 13:02:13.224 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Attempting to enter text 'wrongpass' into element with locator: Locator@#password
2025-07-23 13:02:13.224 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Waiting for locator to load and become visible: Locator@#password
2025-07-23 13:02:13.233 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Locator is loaded and visible: Locator@#password
2025-07-23 13:02:13.233 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Locator is loaded and visible: Locator@#password
2025-07-23 13:02:13.255 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Successfully entered text 'wrongpass' into element: Locator@#password
2025-07-23 13:02:13.255 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Successfully entered text 'secret_sauce' into element: Locator@#password
2025-07-23 13:02:13.256 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Clicking login button.
2025-07-23 13:02:13.256 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Clicking login button.
2025-07-23 13:02:13.256 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Attempting to click element with locator: Locator@#login-button
2025-07-23 13:02:13.256 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Waiting for locator to load and become visible: Locator@#login-button
2025-07-23 13:02:13.257 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Clicking login button.
2025-07-23 13:02:13.257 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Clicking login button.
2025-07-23 13:02:13.257 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Attempting to click element with locator: Locator@#login-button
2025-07-23 13:02:13.257 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Waiting for locator to load and become visible: Locator@#login-button
2025-07-23 13:02:13.262 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Locator is loaded and visible: Locator@#login-button
2025-07-23 13:02:13.262 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Locator is loaded and visible: Locator@#login-button
2025-07-23 13:02:13.340 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Successfully clicked element: Locator@#login-button
2025-07-23 13:02:13.342 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Verifying error message: Epic sadface: Username and password do not match any user in this service
2025-07-23 13:02:13.342 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Checking if selector is present and visible: [data-test='error']
